Date,Region,Product,Quantity Sold,Unit Price,Total Sales
2023-05-25,North,Widget D,16,36.72,587.52
2023-05-25,South,Widget A,19,10.53,200.07
2023-05-25,South,Widget B,18,88.92,1600.56
2023-05-25,South,Widget C,6,29.53,177.18
2023-05-25,South,Widget D,9,56.54,508.86
2023-05-25,East,Widget A,10,45.08,450.8
2023-05-25,East,Widget B,6,27.81,166.86
2023-05-25,East,Widget C,13,41.17,535.21
2023-05-25,East,Widget D,11,82.43,906.73
2023-05-25,West,Widget A,4,58.3,233.2
2023-05-25,West,Widget B,9,76.65,689.85
2023-05-25,West,Widget C,8,56.65,453.2
2023-05-25,West,Widget D,16,38.32,613.12
2023-05-26,North,Widget A,13,98.14,1275.82
2023-05-26,North,Widget B,8,34.45,275.6
2023-05-26,North,Widget C,7,12.54,87.78
2023-05-26,North,Widget D,12,69.26,831.12
2023-05-26,South,Widget A,3,94.0,282.0
2023-05-26,South,Widget B,18,18.46,332.28
2023-05-26,South,Widget C,16,33.71,539.36
2023-05-26,South,Widget D,2,77.11,154.22
2023-05-26,East,Widget A,8,40.02,320.16
2023-05-26,East,Widget B,18,89.66,1613.88
2023-05-26,East,Widget C,12,87.03,1044.36
2023-05-26,East,Widget D,2,30.57,61.14
2023-05-26,West,Widget A,6,89.28,535.68
2023-05-26,West,Widget B,13,53.21,691.73
2023-05-26,West,Widget C,9,20.2,181.8
2023-05-26,West,Widget D,7,11.73,82.11
2023-05-27,North,Widget A,6,51.14,306.84
2023-05-27,North,Widget B,7,15.42,107.94
2023-05-27,North,Widget C,1,99.4,99.4
2023-05-27,North,Widget D,6,39.91,239.46
2023-05-27,South,Widget A,18,97.61,1756.98
2023-05-27,South,Widget B,9,51.76,465.84
2023-05-27,South,Widget C,2,94.63,189.26
2023-05-27,South,Widget D,12,70.25,843.0
2023-05-27,East,Widget A,1,97.43,97.43
2023-05-27,East,Widget B,3,65.68,197.04
2023-05-27,East,Widget C,18,49.66,893.88
2023-05-27,East,Widget D,10,83.25,832.5
2023-05-27,West,Widget A,9,19.51,175.59
2023-05-27,West,Widget B,13,95.76,1244.88
2023-05-27,West,Widget C,3,23.09,69.27
2023-05-27,West,Widget D,13,29.74,386.62
2023-05-28,North,Widget A,14,29.06,406.84
2023-05-28,North,Widget B,15,96.61,1449.15
2023-05-28,North,Widget C,10,11.4,114.0
2023-05-28,North,Widget D,16,95.99,1535.84
2023-05-28,South,Widget A,13,42.58,553.54
2023-05-28,South,Widget B,20,22.18,443.6
2023-05-28,South,Widget C,5,73.55,367.75
2023-05-28,South,Widget D,11,11.62,127.82
2023-05-28,East,Widget A,2,71.21,142.42
2023-05-28,East,Widget B,13,93.34,1213.42
2023-05-28,East,Widget C,14,39.13,547.82
2023-05-28,East,Widget D,2,74.74,149.48
2023-05-28,West,Widget A,15,53.87,808.05
2023-05-28,West,Widget B,20,27.9,558.0
2023-05-28,West,Widget C,10,26.12,261.2
2023-05-28,West,Widget D,9,77.11,693.99
2023-05-29,North,Widget A,15,67.48,1012.2
2023-05-29,North,Widget B,18,49.1,883.8
2023-05-29,North,Widget C,13,96.78,1258.14
2023-05-29,North,Widget D,9,30.59,275.31
2023-05-29,South,Widget A,19,97.91,1860.29
2023-05-29,South,Widget B,14,63.27,885.78
2023-05-29,South,Widget C,15,53.98,809.7
2023-05-29,South,Widget D,6,89.04,534.24
2023-05-29,East,Widget A,2,18.04,36.08
2023-05-29,East,Widget B,19,30.47,578.93
2023-05-29,East,Widget C,5,64.6,323.0
2023-05-29,East,Widget D,10,98.15,981.5
2023-05-29,West,Widget A,17,54.75,930.75
2023-05-29,West,Widget B,13,42.46,551.98
2023-05-29,West,Widget C,20,64.2,1284.0
2023-05-29,West,Widget D,5,38.73,193.65
2023-05-30,North,Widget A,19,33.14,629.66
2023-05-30,North,Widget B,20,61.37,1227.4
2023-05-30,North,Widget C,16,42.95,687.2
2023-05-30,North,Widget D,8,29.3,234.4
2023-05-30,South,Widget A,15,43.29,649.35
2023-05-30,South,Widget B,16,49.43,790.88
2023-05-30,South,Widget C,1,81.11,81.11
2023-05-30,South,Widget D,10,66.15,661.5
2023-05-30,East,Widget A,13,53.16,691.08
2023-05-30,East,Widget B,11,55.72,612.92
2023-05-30,East,Widget C,10,49.4,494.0
2023-05-30,East,Widget D,4,50.33,201.32
2023-05-30,West,Widget A,15,89.07,1336.05
2023-05-30,West,Widget B,6,29.17,175.02
2023-05-30,West,Widget C,13,36.35,472.55
2023-05-30,West,Widget D,14,71.93,1007.02
2023-05-31,North,Widget A,16,73.74,1179.84
2023-05-31,North,Widget B,9,93.66,842.94
2023-05-31,North,Widget C,16,66.56,1064.96
2023-05-31,North,Widget D,8,79.61,636.88
2023-05-31,South,Widget A,15,26.32,394.8
2023-05-31,South,Widget B,11,15.98,175.78
2023-05-31,South,Widget C,13,55.34,719.42
2023-05-31,South,Widget D,17,30.32,515.44
2023-05-31,East,Widget A,7,42.56,297.92
2023-05-31,East,Widget B,8,18.97,151.76
2023-05-31,East,Widget C,1,33.25,33.25
2023-05-31,East,Widget D,18,33.6,604.8
2023-05-31,West,Widget A,12,56.83,681.96
2023-05-31,West,Widget B,16,29.06,464.96
2023-05-31,West,Widget C,19,14.5,275.5
2023-05-31,West,Widget D,15,57.15,857.25
2023-06-01,North,Widget A,13,55.28,718.64
2023-06-01,North,Widget B,2,39.1,78.2
2023-06-01,North,Widget C,11,43.17,474.87
2023-06-01,North,Widget D,8,80.61,644.88
2023-06-01,South,Widget A,6,66.45,398.7
2023-06-01,South,Widget B,5,66.18,330.9
2023-06-01,South,Widget C,15,13.51,202.65
2023-06-01,South,Widget D,6,79.26,475.56
2023-06-01,East,Widget A,1,58.18,58.18
2023-06-01,East,Widget B,12,26.44,317.28
2023-06-01,East,Widget C,10,20.9,209.0
2023-06-01,East,Widget D,11,97.0,1067.0
2023-06-01,West,Widget A,19,23.74,451.06
2023-06-01,West,Widget B,19,40.6,771.4
2023-06-01,West,Widget C,20,76.76,1535.2
2023-06-01,West,Widget D,19,59.32,1127.08
2023-06-02,North,Widget A,15,89.93,1348.95
2023-06-02,North,Widget B,10,47.25,472.5
2023-06-02,North,Widget C,9,69.58,626.22
2023-06-02,North,Widget D,20,17.17,343.4
2023-06-02,South,Widget A,10,75.72,757.2
2023-06-02,South,Widget B,4,56.88,227.52
2023-06-02,South,Widget C,18,43.36,780.48
2023-06-02,South,Widget D,5,82.82,414.1
2023-06-02,East,Widget A,2,23.83,47.66
2023-06-02,East,Widget B,13,63.26,822.38
2023-06-02,East,Widget C,9,85.01,765.09
2023-06-02,East,Widget D,12,68.03,816.36
2023-06-02,West,Widget A,1,42.23,42.23
2023-06-02,West,Widget B,3,86.81,260.43
2023-06-02,West,Widget C,4,30.65,122.6
2023-06-02,West,Widget D,5,78.47,392.35
2023-06-03,North,Widget A,8,28.45,227.6
2023-06-03,North,Widget B,6,62.9,377.4
2023-06-03,North,Widget C,5,18.96,94.8
2023-06-03,North,Widget D,3,12.3,36.9
2023-06-03,South,Widget A,18,17.03,306.54
2023-06-03,South,Widget B,15,45.94,689.1
2023-06-03,South,Widget C,10,51.35,513.5
2023-06-03,South,Widget D,18,12.16,218.88
2023-06-03,East,Widget A,6,46.4,278.4
2023-06-03,East,Widget B,20,44.24,884.8
2023-06-03,East,Widget C,2,72.74,145.48
2023-06-03,East,Widget D,18,42.83,770.94
2023-06-03,West,Widget A,4,97.82,391.28
2023-06-03,West,Widget B,11,28.61,314.71
2023-06-03,West,Widget C,1,89.7,89.7
2023-06-03,West,Widget D,11,89.9,988.9
2023-06-04,North,Widget A,5,37.79,188.95
2023-06-04,North,Widget B,15,90.05,1350.75
2023-06-04,North,Widget C,2,92.21,184.42
2023-06-04,North,Widget D,3,41.76,125.28
2023-06-04,South,Widget A,8,16.12,128.96
2023-06-04,South,Widget B,4,38.37,153.48
2023-06-04,South,Widget C,5,94.76,473.8
2023-06-04,South,Widget D,10,79.9,799.0
2023-06-04,East,Widget A,12,64.24,770.88
2023-06-04,East,Widget B,19,98.47,1870.93
2023-06-04,East,Widget C,9,70.52,634.68
2023-06-04,East,Widget D,20,96.98,1939.6
2023-06-04,West,Widget A,15,90.44,1356.6
2023-06-04,West,Widget B,12,36.48,437.76
2023-06-04,West,Widget C,8,57.46,459.68
2023-06-04,West,Widget D,9,46.3,416.7
2023-06-05,North,Widget A,13,16.46,213.98
2023-06-05,North,Widget B,1,60.59,60.59
2023-06-05,North,Widget C,14,36.42,509.88
2023-06-05,North,Widget D,15,26.13,391.95
2023-06-05,South,Widget A,14,96.03,1344.42
2023-06-05,South,Widget B,15,19.46,291.9
2023-06-05,South,Widget C,14,16.01,224.14
2023-06-05,South,Widget D,16,67.21,1075.36
2023-06-05,East,Widget A,16,74.73,1195.68
2023-06-05,East,Widget B,5,34.5,172.5
2023-06-05,East,Widget C,16,86.59,1385.44
2023-06-05,East,Widget D,2,12.13,24.26
2023-06-05,West,Widget A,13,74.02,962.26
2023-06-05,West,Widget B,13,96.11,1249.43
2023-06-05,West,Widget C,11,33.58,369.38
2023-06-05,West,Widget D,7,32.21,225.47
2023-06-06,North,Widget A,3,60.8,182.4
2023-06-06,North,Widget B,10,82.45,824.5
2023-06-06,North,Widget C,7,49.5,346.5
2023-06-06,North,Widget D,15,95.32,1429.8
2023-06-06,South,Widget A,19,65.49,1244.31
2023-06-06,South,Widget B,14,83.99,1175.86
2023-06-06,South,Widget C,8,84.06,672.48
2023-06-06,South,Widget D,20,47.58,951.6
2023-06-06,East,Widget A,5,99.14,495.7
2023-06-06,East,Widget B,1,11.94,11.94
2023-06-06,East,Widget C,3,62.55,187.65
2023-06-06,East,Widget D,18,85.48,1538.64
2023-06-06,West,Widget A,14,31.5,441.0
2023-06-06,West,Widget B,4,39.25,157.0
2023-06-06,West,Widget C,19,28.85,548.15
2023-06-06,West,Widget D,11,50.65,557.15
2023-06-07,North,Widget A,4,86.22,344.88
2023-06-07,North,Widget B,8,20.1,160.8
2023-06-07,North,Widget C,1,12.69,12.69
2023-06-07,North,Widget D,20,67.65,1353.0
2023-06-07,South,Widget A,1,65.31,65.31
2023-06-07,South,Widget B,20,29.0,580.0
2023-06-07,South,Widget C,8,91.91,735.28
2023-06-07,South,Widget D,6,18.15,108.9
2023-06-07,East,Widget A,12,90.35,1084.2
2023-06-07,East,Widget B,4,72.1,288.4
2023-06-07,East,Widget C,8,29.59,236.72
2023-06-07,East,Widget D,6,18.17,109.02
2023-06-07,West,Widget A,3,40.43,121.29
2023-06-07,West,Widget B,18,37.6,676.8
2023-06-07,West,Widget C,5,73.5,367.5
2023-06-07,West,Widget D,11,97.39,1071.29
2023-06-08,North,Widget A,1,54.06,54.06
2023-06-08,North,Widget B,8,28.17,225.36
2023-06-08,North,Widget C,20,51.38,1027.6
2023-06-08,North,Widget D,18,57.94,1042.92
2023-06-08,South,Widget A,2,66.28,132.56
2023-06-08,South,Widget B,15,30.69,460.35
2023-06-08,South,Widget C,9,56.9,512.1
2023-06-08,South,Widget D,2,16.99,33.98
2023-06-08,East,Widget A,15,11.27,169.05
2023-06-08,East,Widget B,1,30.67,30.67
2023-06-08,East,Widget C,9,77.09,693.81
2023-06-08,East,Widget D,10,59.43,594.3
2023-06-08,West,Widget A,14,60.05,840.7
2023-06-08,West,Widget B,3,91.73,275.19
2023-06-08,West,Widget C,13,90.0,1170.0
2023-06-08,West,Widget D,12,40.31,483.72
2023-06-09,North,Widget A,12,35.33,423.96
2023-06-09,North,Widget B,3,93.19,279.57
2023-06-09,North,Widget C,18,52.01,936.18
2023-06-09,North,Widget D,18,31.72,570.96
2023-06-09,South,Widget A,5,86.59,432.95
2023-06-09,South,Widget B,3,60.77,182.31
2023-06-09,South,Widget C,20,32.59,651.8
2023-06-09,South,Widget D,15,62.2,933.0
2023-06-09,East,Widget A,12,90.31,1083.72
2023-06-09,East,Widget B,2,31.19,62.38
2023-06-09,East,Widget C,16,23.31,372.96
2023-06-09,East,Widget D,10,33.52,335.2
2023-06-09,West,Widget A,6,20.02,120.12
2023-06-09,West,Widget B,7,98.75,691.25
2023-06-09,West,Widget C,1,91.3,91.3
2023-06-09,West,Widget D,2,15.97,31.94
2023-06-10,North,Widget A,2,42.64,85.28
2023-06-10,North,Widget B,6,49.76,298.56
2023-06-10,North,Widget C,19,72.56,1378.64
2023-06-10,North,Widget D,15,30.15,452.25
2023-06-10,South,Widget A,4,92.84,371.36
2023-06-10,South,Widget B,6,11.71,70.26
2023-06-10,South,Widget C,11,20.21,222.31
2023-06-10,South,Widget D,6,81.12,486.72
2023-06-10,East,Widget A,16,72.95,1167.2
2023-06-10,East,Widget B,1,20.82,20.82
2023-06-10,East,Widget C,2,85.4,170.8
2023-06-10,East,Widget D,6,91.46,548.76
2023-06-10,West,Widget A,5,51.48,257.4
2023-06-10,West,Widget B,4,10.1,40.4
2023-06-10,West,Widget C,17,27.53,468.01
2023-06-10,West,Widget D,3,79.99,239.97
2023-06-11,North,Widget A,11,43.19,475.09
2023-06-11,North,Widget B,5,43.64,218.2
2023-06-11,North,Widget C,19,64.64,1228.16
2023-06-11,North,Widget D,17,45.46,772.82
2023-06-11,South,Widget A,10,81.68,816.8
2023-06-11,South,Widget B,15,19.26,288.9
2023-06-11,South,Widget C,2,56.26,112.52
2023-06-11,South,Widget D,2,20.4,40.8
2023-06-11,East,Widget A,1,76.4,76.4
2023-06-11,East,Widget B,16,76.12,1217.92
2023-06-11,East,Widget C,16,84.38,1350.08
2023-06-11,East,Widget D,15,11.9,178.5
2023-06-11,West,Widget A,18,67.58,1216.44
2023-06-11,West,Widget B,14,19.04,266.56
2023-06-11,West,Widget C,6,49.44,296.64
2023-06-11,West,Widget D,3,65.61,196.83
2023-06-12,North,Widget A,3,65.38,196.14
2023-06-12,North,Widget B,3,46.52,139.56
2023-06-12,North,Widget C,7,85.54,598.78
2023-06-12,North,Widget D,8,20.0,160.0
2023-06-12,South,Widget A,10,90.67,906.7
2023-06-12,South,Widget B,5,46.36,231.8
2023-06-12,South,Widget C,3,83.76,251.28
2023-06-12,South,Widget D,11,75.29,828.19
2023-06-12,East,Widget A,8,99.4,795.2
2023-06-12,East,Widget B,8,29.37,234.96
2023-06-12,East,Widget C,15,81.72,1225.8
2023-06-12,East,Widget D,2,40.32,80.64
2023-06-12,West,Widget A,10,66.58,665.8
2023-06-12,West,Widget B,14,32.87,460.18
2023-06-12,West,Widget C,8,37.53,300.24
2023-06-12,West,Widget D,8,55.69,445.52
2023-06-13,North,Widget A,17,61.88,1051.96
2023-06-13,North,Widget B,4,14.47,57.88
2023-06-13,North,Widget C,17,46.79,795.43
2023-06-13,North,Widget D,16,66.61,1065.76
2023-06-13,South,Widget A,5,86.98,434.9
2023-06-13,South,Widget B,3,37.54,112.62
2023-06-13,South,Widget C,9,82.1,738.9
2023-06-13,South,Widget D,2,15.43,30.86
2023-06-13,East,Widget A,20,40.12,802.4
2023-06-13,East,Widget B,11,19.75,217.25
2023-06-13,East,Widget C,6,18.56,111.36
2023-06-13,East,Widget D,3,29.35,88.05
2023-06-13,West,Widget A,8,85.47,683.76
2023-06-13,West,Widget B,8,35.23,281.84
2023-06-13,West,Widget C,17,35.02,595.34
2023-06-13,West,Widget D,20,97.86,1957.2
2023-06-14,North,Widget A,8,32.84,262.72
2023-06-14,North,Widget B,10,36.13,361.3
2023-06-14,North,Widget C,18,64.54,1161.72
2023-06-14,North,Widget D,3,59.9,179.7
2023-06-14,South,Widget A,20,16.56,331.2
2023-06-14,South,Widget B,11,21.02,231.22
2023-06-14,South,Widget C,19,71.63,1360.97
2023-06-14,South,Widget D,19,66.37,1261.03
2023-06-14,East,Widget A,1,37.46,37.46
2023-06-14,East,Widget B,17,98.89,1681.13
2023-06-14,East,Widget C,7,88.03,616.21
2023-06-14,East,Widget D,18,16.89,304.02
2023-06-14,West,Widget A,10,94.57,945.7
2023-06-14,West,Widget B,17,39.8,676.6
2023-06-14,West,Widget C,9,64.65,581.85
2023-06-14,West,Widget D,11,32.81,360.91
2023-06-15,North,Widget A,7,44.71,312.97
2023-06-15,North,Widget B,6,63.06,378.36
2023-06-15,North,Widget C,9,66.23,596.07
2023-06-15,North,Widget D,18,54.2,975.6
2023-06-15,South,Widget A,9,89.26,803.34
2023-06-15,South,Widget B,10,54.48,544.8
2023-06-15,South,Widget C,16,63.16,1010.56
2023-06-15,South,Widget D,15,44.24,663.6
2023-06-15,East,Widget A,11,90.4,994.4
2023-06-15,East,Widget B,14,11.91,166.74
2023-06-15,East,Widget C,15,87.75,1316.25
2023-06-15,East,Widget D,10,11.22,112.2
2023-06-15,West,Widget A,2,68.34,136.68
2023-06-15,West,Widget B,5,85.32,426.6
2023-06-15,West,Widget C,7,45.37,317.59
2023-06-15,West,Widget D,16,62.48,999.68
2023-06-16,North,Widget A,7,39.47,276.29
2023-06-16,North,Widget B,10,94.36,943.6
2023-06-16,North,Widget C,16,30.29,484.64
2023-06-16,North,Widget D,16,47.28,756.48
2023-06-16,South,Widget A,14,61.66,863.24
2023-06-16,South,Widget B,7,39.11,273.77
2023-06-16,South,Widget C,16,27.66,442.56
2023-06-16,South,Widget D,10,79.06,790.6
2023-06-16,East,Widget A,19,73.17,1390.23
2023-06-16,East,Widget B,20,69.71,1394.2
2023-06-16,East,Widget C,20,44.47,889.4
2023-06-16,East,Widget D,18,59.39,1069.02
2023-06-16,West,Widget A,1,50.06,50.06
2023-06-16,West,Widget B,12,87.68,1052.16
2023-06-16,West,Widget C,19,43.12,819.28
2023-06-16,West,Widget D,6,28.39,170.34
2023-06-17,North,Widget A,7,30.43,213.01
2023-06-17,North,Widget B,8,13.97,111.76
2023-06-17,North,Widget C,2,57.38,114.76
2023-06-17,North,Widget D,18,17.58,316.44
2023-06-17,South,Widget A,13,47.39,616.07
2023-06-17,South,Widget B,9,93.16,838.44
2023-06-17,South,Widget C,15,24.79,371.85
2023-06-17,South,Widget D,14,58.41,817.74
2023-06-17,East,Widget A,11,51.04,561.44
2023-06-17,East,Widget B,10,59.81,598.1
2023-06-17,East,Widget C,20,90.86,1817.2
2023-06-17,East,Widget D,1,73.88,73.88
2023-06-17,West,Widget A,13,47.51,617.63
2023-06-17,West,Widget B,3,32.22,96.66
2023-06-17,West,Widget C,20,86.92,1738.4
2023-06-17,West,Widget D,2,13.39,26.78
2023-06-18,North,Widget A,1,55.97,55.97
2023-06-18,North,Widget B,3,61.81,185.43
2023-06-18,North,Widget C,13,73.41,954.33
2023-06-18,North,Widget D,6,87.1,522.6
2023-06-18,South,Widget A,18,73.83,1328.94
2023-06-18,South,Widget B,4,61.94,247.76
2023-06-18,South,Widget C,2,59.43,118.86
2023-06-18,South,Widget D,16,35.19,563.04
2023-06-18,East,Widget A,3,35.8,107.4
2023-06-18,East,Widget B,15,22.78,341.7
2023-06-18,East,Widget C,18,19.87,357.66
2023-06-18,East,Widget D,8,75.76,606.08
2023-06-18,West,Widget A,7,77.22,540.54
2023-06-18,West,Widget B,3,22.08,66.24
2023-06-18,West,Widget C,18,92.35,1662.3
2023-06-18,West,Widget D,17,87.56,1488.52
2023-06-19,North,Widget A,14,43.34,606.76
2023-06-19,North,Widget B,12,21.17,254.04
2023-06-19,North,Widget C,2,15.85,31.7
2023-06-19,North,Widget D,7,69.56,486.92
2023-06-19,South,Widget A,14,20.19,282.66
2023-06-19,South,Widget B,18,93.03,1674.54
2023-06-19,South,Widget C,3,47.33,141.99
2023-06-19,South,Widget D,15,67.32,1009.8
2023-06-19,East,Widget A,19,98.02,1862.38
2023-06-19,East,Widget B,15,36.67,550.05
2023-06-19,East,Widget C,15,51.29,769.35
2023-06-19,East,Widget D,4,32.36,129.44
2023-06-19,West,Widget A,2,19.9,39.8
2023-06-19,West,Widget B,10,93.98,939.8
2023-06-19,West,Widget C,16,53.49,855.84
2023-06-19,West,Widget D,5,95.4,477.0
2023-06-20,North,Widget A,2,24.47,48.94
2023-06-20,North,Widget B,2,20.74,41.48
2023-06-20,North,Widget C,4,99.62,398.48
2023-06-20,North,Widget D,17,46.18,785.06
2023-06-20,South,Widget A,20,39.42,788.4
2023-06-20,South,Widget B,8,54.1,432.8
2023-06-20,South,Widget C,11,94.11,1035.21
2023-06-20,South,Widget D,11,34.93,384.23
2023-06-20,East,Widget A,18,16.04,288.72
2023-06-20,East,Widget B,13,20.26,263.38
2023-06-20,East,Widget C,5,63.5,317.5
2023-06-20,East,Widget D,13,25.46,330.98
2023-06-20,West,Widget A,15,50.0,750.0
2023-06-20,West,Widget B,12,54.42,653.04
2023-06-20,West,Widget C,13,21.37,277.81
2023-06-20,West,Widget D,12,61.35,736.2
2023-06-21,North,Widget A,16,36.87,589.92
2023-06-21,North,Widget B,4,25.22,100.88
2023-06-21,North,Widget C,15,22.26,333.9
2023-06-21,North,Widget D,15,92.26,1383.9
2023-06-21,South,Widget A,15,74.03,1110.45
2023-06-21,South,Widget B,7,56.86,398.02
2023-06-21,South,Widget C,13,16.84,218.92
2023-06-21,South,Widget D,5,44.55,222.75
2023-06-21,East,Widget A,18,36.55,657.9
2023-06-21,East,Widget B,5,22.12,110.6
2023-06-21,East,Widget C,5,84.22,421.1
2023-06-21,East,Widget D,3,41.99,125.97
2023-06-21,West,Widget A,17,43.02,731.34
2023-06-21,West,Widget B,9,31.86,286.74
2023-06-21,West,Widget C,15,30.87,463.05
2023-06-21,West,Widget D,4,28.21,112.84
2023-06-22,North,Widget A,18,36.54,657.72
2023-06-22,North,Widget B,12,81.88,982.56
2023-06-22,North,Widget C,16,15.03,240.48
2023-06-22,North,Widget D,2,77.7,155.4
2023-06-22,South,Widget A,8,47.3,378.4
2023-06-22,South,Widget B,6,19.97,119.82
2023-06-22,South,Widget C,5,17.43,87.15
2023-06-22,South,Widget D,20,99.84,1996.8
2023-06-22,East,Widget A,13,82.97,1078.61
2023-06-22,East,Widget B,13,19.45,252.85
2023-06-22,East,Widget C,1,37.75,37.75
2023-06-22,East,Widget D,20,22.15,443.0
2023-06-22,West,Widget A,2,59.7,119.4
2023-06-22,West,Widget B,12,81.43,977.16
2023-06-22,West,Widget C,15,87.85,1317.75
2023-06-22,West,Widget D,16,40.31,644.96
2023-06-23,North,Widget A,6,86.96,521.76
2023-06-23,North,Widget B,10,65.12,651.2
2023-06-23,North,Widget C,13,96.03,1248.39
2023-06-23,North,Widget D,19,16.15,306.85
2023-06-23,South,Widget A,11,27.73,305.03
2023-06-23,South,Widget B,8,27.7,221.6
2023-06-23,South,Widget C,17,67.42,1146.14
2023-06-23,South,Widget D,16,30.03,480.48
2023-06-23,East,Widget A,12,89.57,1074.84
2023-06-23,East,Widget B,15,17.62,264.3
2023-06-23,East,Widget C,15,32.75,491.25
2023-06-23,East,Widget D,18,60.62,1091.16
2023-06-23,West,Widget A,5,90.24,451.2
2023-06-23,West,Widget B,19,20.79,395.01
2023-06-23,West,Widget C,9,59.7,537.3
2023-06-23,West,Widget D,18,75.96,1367.28
2023-06-24,North,Widget A,4,62.07,248.28
2023-06-24,North,Widget B,10,16.67,166.7
2023-06-24,North,Widget C,9,41.12,370.08
2023-06-24,North,Widget D,17,90.94,1545.98
2023-06-24,South,Widget A,11,95.21,1047.31
2023-06-24,South,Widget B,18,93.3,1679.4
2023-06-24,South,Widget C,10,87.99,879.9
2023-06-24,South,Widget D,18,48.51,873.18
2023-06-24,East,Widget A,6,28.46,170.76
2023-06-24,East,Widget B,20,60.88,1217.6
2023-06-24,East,Widget C,20,83.77,1675.4
2023-06-24,East,Widget D,1,21.2,21.2
2023-06-24,West,Widget A,3,51.38,154.14
2023-06-24,West,Widget B,9,51.08,459.72
2023-06-24,West,Widget C,15,71.8,1077.0
2023-06-24,West,Widget D,11,14.18,155.98
2023-06-25,North,Widget A,13,17.98,233.74
2023-06-25,North,Widget B,6,46.83,280.98
2023-06-25,North,Widget C,6,80.02,480.12
2023-06-25,North,Widget D,7,68.45,479.15
2023-06-25,South,Widget A,15,97.06,1455.9
2023-06-25,South,Widget B,10,80.33,803.3
2023-06-25,South,Widget C,6,15.72,94.32
2023-06-25,South,Widget D,5,29.61,148.05
2023-06-25,East,Widget A,6,10.42,62.52
2023-06-25,East,Widget B,12,92.93,1115.16
2023-06-25,East,Widget C,4,98.02,392.08
2023-06-25,East,Widget D,6,69.41,416.46
2023-06-25,West,Widget A,17,63.32,1076.44
2023-06-25,West,Widget B,16,23.43,374.88
2023-06-25,West,Widget C,18,27.55,495.9
2023-06-25,West,Widget D,3,85.99,257.97
2023-06-26,North,Widget A,18,56.56,1018.08
2023-06-26,North,Widget B,15,99.32,1489.8
2023-06-26,North,Widget C,14,76.98,1077.72
2023-06-26,North,Widget D,13,65.51,851.63
2023-06-26,South,Widget A,2,79.43,158.86
2023-06-26,South,Widget B,20,22.03,440.6
2023-06-26,South,Widget C,19,77.14,1465.66
2023-06-26,South,Widget D,20,70.74,1414.8
2023-06-26,East,Widget A,20,24.69,493.8
2023-06-26,East,Widget B,16,39.74,635.84
2023-06-26,East,Widget C,2,50.82,101.64
2023-06-26,East,Widget D,20,68.87,1377.4
2023-06-26,West,Widget A,7,72.25,505.75
2023-06-26,West,Widget B,4,95.57,382.28
2023-06-26,West,Widget C,17,57.99,985.83
2023-06-26,West,Widget D,16,58.59,937.44
2023-06-27,North,Widget A,11,65.79,723.69
2023-06-27,North,Widget B,8,16.41,131.28
2023-06-27,North,Widget C,7,99.68,697.76
2023-06-27,North,Widget D,11,51.78,569.58
2023-06-27,South,Widget A,5,88.27,441.35
2023-06-27,South,Widget B,2,22.26,44.52
2023-06-27,South,Widget C,4,49.8,199.2
2023-06-27,South,Widget D,5,55.26,276.3
2023-06-27,East,Widget A,11,67.74,745.14
2023-06-27,East,Widget B,17,25.12,427.04
2023-06-27,East,Widget C,19,81.47,1547.93
2023-06-27,East,Widget D,2,92.49,184.98
2023-06-27,West,Widget A,11,19.06,209.66
2023-06-27,West,Widget B,10,10.67,106.7
2023-06-27,West,Widget C,13,60.35,784.55
2023-06-27,West,Widget D,4,71.17,284.68
2023-06-28,North,Widget A,4,77.94,311.76
2023-06-28,North,Widget B,6,36.72,220.32
2023-06-28,North,Widget C,13,80.8,1050.4
2023-06-28,North,Widget D,5,93.76,468.8
2023-06-28,South,Widget A,13,30.03,390.39
2023-06-28,South,Widget B,1,37.23,37.23
2023-06-28,South,Widget C,5,34.44,172.2
2023-06-28,South,Widget D,11,47.4,521.4
2023-06-28,East,Widget A,19,44.2,839.8
2023-06-28,East,Widget B,6,64.01,384.06
2023-06-28,East,Widget C,18,79.69,1434.42
2023-06-28,East,Widget D,7,88.07,616.49
2023-06-28,West,Widget A,12,51.05,612.6
2023-06-28,West,Widget B,6,46.28,277.68
2023-06-28,West,Widget C,17,78.17,1328.89
2023-06-28,West,Widget D,7,86.61,606.27
2023-06-29,North,Widget A,12,89.39,1072.68
2023-06-29,North,Widget B,9,76.37,687.33
2023-06-29,North,Widget C,4,28.36,113.44
2023-06-29,North,Widget D,13,26.33,342.29
2023-06-29,South,Widget A,10,57.76,577.6
2023-06-29,South,Widget B,18,64.74,1165.32
2023-06-29,South,Widget C,19,81.6,1550.4
2023-06-29,South,Widget D,19,40.36,766.84
2023-06-29,East,Widget A,18,67.28,1211.04
2023-06-29,East,Widget B,16,64.72,1035.52
2023-06-29,East,Widget C,15,66.73,1000.95
2023-06-29,East,Widget D,20,73.0,1460.0
2023-06-29,West,Widget A,3,96.03,288.09
2023-06-29,West,Widget B,3,77.78,233.34
2023-06-29,West,Widget C,15,26.89,403.35
2023-06-29,West,Widget D,12,81.77,981.24
2023-06-30,North,Widget A,1,62.34,62.34
2023-06-30,North,Widget B,15,34.94,524.1
2023-06-30,North,Widget C,7,36.91,258.37
2023-06-30,North,Widget D,17,87.81,1492.77
